price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,age,dist_city_center_km
3682000,4638,4,1,2,yes,no,no,yes,yes,2,no,furnished,1.0,0.3
4433000,6092,3,3,2,yes,yes,yes,yes,no,1,no,unfurnished,5.0,4.9
2670000,4745,3,2,2,yes,yes,no,no,no,0,no,furnished,9.0,14.0
3977000,6867,4,2,1,yes,yes,no,no,yes,1,no,semi-furnished,20.0,3.0
3506000,4687,3,1,2,yes,no,no,no,yes,1,no,semi-furnished,3.0,3.9
3742000,6330,5,3,1,no,yes,no,no,no,2,no,semi-furnished,19.0,19.2
4531000,5436,5,2,1,yes,yes,yes,yes,yes,0,yes,furnished,6.0,14.5
4697000,7977,1,2,3,yes,no,no,no,no,0,no,furnished,3.0,8.8
4591000,5387,4,2,2,no,no,yes,no,no,3,no,furnished,17.0,2.5
3088000,1599,3,2,2,yes,yes,no,no,no,2,yes,semi-furnished,1.0,1.0
5775000,8276,6,4,2,no,no,yes,no,yes,1,yes,semi-furnished,9.0,0.3
3775000,3507,3,2,3,yes,no,no,no,no,2,no,furnished,1.0,0.9
3028000,4062,6,2,2,yes,no,no,no,no,1,no,semi-furnished,5.0,2.8
3576000,4190,4,4,3,yes,no,no,no,no,2,no,unfurnished,11.0,6.4
4501000,8524,2,2,2,yes,no,no,no,no,1,no,semi-furnished,10.0,0.5
2598000,802,3,1,4,yes,no,no,no,yes,0,no,unfurnished,6.0,1.2
7181000,12403,6,1,3,yes,yes,,no,yes,2,no,unfurnished,7.0,1.6
5308000,7823,5,3,3,yes,no,no,no,yes,1,no,furnished,3.0,8.0
3585000,5991,2,2,1,yes,no,yes,no,yes,3,no,semi-furnished,7.0,7.7
3699000,5379,4,2,1,yes,no,no,no,no,1,no,semi-furnished,37.0,6.4
3364000,6128,3,2,1,yes,no,no,no,no,3,no,unfurnished,23.0,2.3
4460000,6646,1,1,1,yes,no,yes,yes,yes,3,yes,semi-furnished,2.0,3.7
3659000,6919,3,2,3,yes,yes,no,no,no,0,no,unfurnished,0.0,0.8
3565000,6722,2,1,1,yes,yes,no,no,no,2,no,unfurnished,33.0,2.1
3771000,5697,4,2,1,yes,yes,no,no,no,1,no,semi-furnished,9.0,18.2
3497000,5066,3,2,1,yes,no,no,no,yes,3,yes,furnished,9.0,31.2
4354000,5167,4,2,1,yes,yes,no,no,no,1,yes,furnished,18.0,8.3
3537000,5071,1,2,1,yes,no,yes,no,no,2,yes,semi-furnished,5.0,19.9
5247000,7994,3,3,3,yes,yes,yes,no,no,1,no,semi-furnished,8.0,8.2
3910000,6806,2,3,2,yes,no,no,no,yes,0,no,unfurnished,42.0,0.3
1064000,700,2,1,1,yes,yes,no,yes,no,0,no,unfurnished,13.0,45.0
3870000,6943,2,1,2,yes,no,no,no,no,1,no,furnished,2.0,0.8
4090000,5928,2,2,2,yes,no,no,yes,no,2,yes,semi-furnished,2.0,9.2
4636000,5459,3,4,1,yes,no,yes,no,no,2,yes,furnished,3.0,2.3
4613000,4645,3,3,2,yes,no,no,no,yes,2,yes,semi-furnished,17.0,4.0
5044000,7973,3,3,2,yes,no,yes,no,no,1,no,unfurnished,4.0,8.3
4263000,7585,3,1,2,yes,yes,yes,no,yes,1,no,semi-furnished,0.0,4.6
3744000,3800,5,2,2,yes,yes,no,no,yes,0,no,unfurnished,35.0,2.3
4637000,6396,5,2,1,no,yes,yes,yes,no,2,no,unfurnished,2.0,3.3
3545000,3362,3,1,4,yes,no,no,no,yes,3,yes,semi-furnished,0.0,3.3
3404000,2465,3,1,3,yes,yes,yes,no,yes,1,yes,furnished,3.0,25.6
3698000,4121,2,4,3,yes,yes,yes,no,no,0,no,semi-furnished,3.0,12.8
3856000,7397,6,1,1,no,no,no,no,no,0,no,furnished,7.0,4.9
4548000,7597,2,1,3,yes,no,no,no,yes,2,yes,semi-furnished,30.0,1.8
4420000,6629,3,1,3,yes,no,yes,no,no,2,yes,unfurnished,25.0,13.3
4652000,7095,3,3,3,yes,no,no,no,yes,2,no,semi-furnished,7.0,1.4
4310000,6636,3,2,1,yes,no,no,no,yes,1,no,unfurnished,6.0,1.9
3242000,4089,2,2,2,yes,no,no,no,no,2,no,unfurnished,10.0,3.6
5288000,6450,4,3,4,yes,yes,yes,no,yes,2,no,unfurnished,3.0,17.0
4929000,7261,2,1,2,yes,no,no,no,no,1,yes,semi-furnished,1.0,1.1
4379000,7159,4,2,2,yes,no,no,no,yes,1,no,unfurnished,34.0,1.0
4737000,8116,2,1,3,yes,yes,yes,no,no,0,yes,unfurnished,2.0,5.4
4402000,7058,2,1,2,yes,no,,no,no,1,yes,semi-furnished,,2.6
4302000,6273,5,3,2,yes,no,no,no,no,2,no,unfurnished,8.0,6.7
5167000,7854,2,3,2,yes,yes,yes,no,no,1,yes,unfurnished,8.0,4.8
3186000,5442,4,2,3,no,no,yes,no,no,2,no,semi-furnished,0.0,4.6
2960000,3560,3,2,1,yes,yes,yes,no,no,1,no,unfurnished,2.0,1.0
3007000,5141,2,2,2,yes,no,no,no,yes,0,no,semi-furnished,6.0,1.2
2555000,3861,6,1,2,no,no,no,no,no,1,no,semi-furnished,14.0,13.8
3422000,4015,2,1,3,yes,no,yes,no,yes,1,no,furnished,3.0,17.4
4031000,5182,5,1,2,yes,yes,no,no,no,1,yes,semi-furnished,7.0,2.1
2901000,3757,2,1,3,yes,yes,no,no,no,0,no,semi-furnished,10.0,1.0
4282000,4822,5,3,3,no,yes,yes,no,yes,1,no,furnished,26.0,0.4
2024000,1334,1,1,1,yes,yes,,no,no,0,yes,unfurnished,,
3735000,5969,3,1,2,yes,no,no,no,yes,0,no,furnished,2.0,10.1
2993000,5503,4,2,1,yes,no,no,no,no,1,no,furnished,8.0,3.7
3911000,3702,5,3,1,no,no,yes,no,yes,1,yes,semi-furnished,16.0,9.1
3563000,6950,5,1,2,yes,no,no,no,no,3,no,semi-furnished,1.0,10.0
3903000,7563,4,1,3,no,no,no,yes,yes,1,no,semi-furnished,7.0,21.9
3223000,1963,5,2,3,yes,no,no,no,yes,2,yes,semi-furnished,0.0,0.5
2700000,3822,2,2,1,yes,no,no,no,no,1,yes,semi-furnished,0.0,1.7
3561000,3808,3,2,1,yes,yes,yes,yes,yes,2,no,furnished,8.0,0.6
2544000,3432,3,3,2,yes,no,no,no,no,1,no,semi-furnished,4.0,16.2
4429000,7325,3,4,2,yes,no,no,no,no,3,yes,unfurnished,22.0,12.6
4265000,5074,3,3,1,no,no,yes,no,yes,1,no,furnished,11.0,6.8
3310000,4918,3,2,3,yes,no,yes,no,no,2,no,unfurnished,7.0,0.7
1587000,1092,2,2,3,no,no,yes,yes,yes,1,no,furnished,6.0,2.6
4240000,6898,4,1,2,yes,yes,no,no,yes,0,no,semi-furnished,8.0,2.8
2999000,2774,2,4,3,yes,yes,no,no,yes,2,no,semi-furnished,0.0,6.6
3013000,5632,3,2,2,yes,no,no,no,no,0,no,unfurnished,27.0,2.4
4137000,6110,3,1,2,yes,no,yes,yes,yes,1,no,semi-furnished,77.0,0.6
4430000,8493,4,2,2,yes,no,no,no,no,0,no,unfurnished,2.0,10.5
2420000,2621,4,1,1,yes,no,no,no,no,2,yes,semi-furnished,2.0,2.8
2949000,700,4,2,3,yes,no,yes,no,yes,3,no,furnished,2.0,4.8
3939000,5904,2,2,2,yes,no,yes,no,no,1,no,unfurnished,13.0,1.1
5406000,9461,3,2,2,yes,yes,yes,no,no,2,no,semi-furnished,13.0,13.0
3920000,8226,2,3,2,no,yes,no,no,yes,1,no,furnished,23.0,6.7
3163000,5961,3,1,1,yes,yes,no,no,yes,1,no,semi-furnished,17.0,18.5
3532000,4418,3,2,1,yes,no,no,no,no,3,yes,semi-furnished,7.0,5.5
3906000,7276,1,2,2,yes,no,yes,no,no,2,no,furnished,11.0,22.7
2678000,3358,3,2,2,yes,yes,no,no,no,2,no,semi-furnished,14.0,17.8
4715000,6548,6,3,1,yes,yes,no,yes,yes,1,no,semi-furnished,9.0,6.9
3880000,6612,6,2,2,no,no,no,no,yes,1,no,semi-furnished,8.0,21.7
5290000,7832,3,2,2,yes,no,yes,no,no,0,no,furnished,12.0,3.1
5356000,11571,1,1,2,yes,no,no,no,yes,1,no,unfurnished,10.0,3.6
4880000,6363,2,4,2,yes,no,no,no,no,1,yes,furnished,12.0,0.4
4097000,4380,3,2,3,yes,yes,yes,no,yes,2,yes,unfurnished,11.0,7.1
3904000,5444,5,2,2,yes,no,,no,no,2,no,unfurnished,,
2254000,1608,2,1,2,yes,yes,no,no,no,1,yes,furnished,12.0,11.9
2776000,3972,4,1,1,yes,no,no,no,yes,0,no,furnished,9.0,1.3
2955000,4600,2,2,1,no,no,no,no,yes,2,yes,furnished,14.0,4.7
4491000,4347,6,3,1,yes,no,yes,no,no,0,yes,furnished,7.0,1.6
4204000,5835,3,2,2,yes,no,no,no,yes,2,no,furnished,3.0,8.7
3328000,3691,4,3,1,yes,no,no,no,no,0,no,unfurnished,0.0,1.4
4341000,7966,3,2,1,yes,no,no,no,no,1,no,semi-furnished,10.0,18.8
3966000,5500,4,2,3,yes,no,no,no,yes,3,no,semi-furnished,11.0,2.1
3966000,5480,2,1,1,yes,no,no,no,yes,0,yes,furnished,43.0,2.8
3231000,4779,2,3,1,no,yes,yes,no,no,1,no,unfurnished,5.0,15.2
4395000,5841,5,1,1,yes,no,no,no,no,1,yes,furnished,6.0,4.9
6151000,7315,5,3,3,yes,no,no,no,yes,3,no,semi-furnished,3.0,0.3
4209000,3592,5,3,1,yes,no,no,no,no,2,no,furnished,1.0,5.5
3913000,4052,4,4,2,yes,no,no,no,no,0,no,furnished,18.0,0.7
3384000,4832,4,2,2,no,no,no,no,no,0,yes,unfurnished,3.0,33.8
2612000,2539,2,2,2,no,no,no,no,yes,2,no,unfurnished,11.0,7.1
3361000,3698,3,3,2,no,no,yes,no,yes,1,yes,unfurnished,14.0,2.4
2990000,4452,3,1,3,yes,yes,no,no,no,2,no,semi-furnished,8.0,6.6
4486000,7424,4,2,1,yes,yes,yes,no,no,0,no,unfurnished,25.0,0.6
2900000,6078,3,1,1,yes,no,no,no,no,0,no,semi-furnished,7.0,12.9
3776000,5926,2,2,1,yes,no,no,no,yes,2,no,semi-furnished,4.0,20.8
3864000,7372,3,1,1,yes,no,yes,no,no,0,no,furnished,27.0,16.6
2802000,5198,4,1,1,no,no,no,no,no,2,no,furnished,24.0,3.3
4117000,6359,3,2,1,yes,no,no,yes,yes,0,no,semi-furnished,2.0,3.2
3779000,5273,2,2,2,no,no,no,no,yes,0,no,semi-furnished,0.0,0.3
3479000,6084,2,2,2,no,no,no,no,no,3,no,semi-furnished,1.0,8.4
2977000,4218,2,1,2,no,no,no,no,no,1,yes,furnished,4.0,6.1
1983000,700,3,2,2,yes,no,no,no,yes,2,no,unfurnished,43.0,4.9
3316000,5205,4,1,1,yes,yes,yes,no,no,0,no,unfurnished,10.0,19.1
5294000,8630,4,2,1,yes,yes,yes,no,no,2,yes,semi-furnished,6.0,1.5
4484000,7538,4,2,2,yes,no,no,no,no,2,no,unfurnished,26.0,0.3
3654000,7624,3,2,1,yes,no,no,no,no,1,no,unfurnished,7.0,0.6
4466000,8219,4,2,1,yes,yes,yes,no,no,2,no,unfurnished,5.0,2.0
3378000,5695,2,1,2,yes,yes,no,no,yes,2,no,semi-furnished,34.0,0.3
4266000,5934,3,3,3,yes,no,no,no,yes,1,no,unfurnished,23.0,5.6
3352000,4141,4,2,2,yes,no,no,no,no,1,no,furnished,22.0,3.0
3230000,4805,2,2,1,no,yes,yes,no,yes,1,no,semi-furnished,9.0,1.6
4398000,6855,2,2,3,yes,yes,no,no,no,0,yes,unfurnished,19.0,11.1
4702000,8149,5,1,2,yes,no,no,no,no,1,no,unfurnished,2.0,1.8
3695000,5193,3,2,2,yes,no,no,no,yes,1,no,furnished,10.0,9.3
3298000,4510,4,2,3,yes,yes,no,no,no,1,yes,unfurnished,50.0,3.4
2742000,5501,1,1,2,yes,no,no,no,no,2,no,semi-furnished,4.0,5.7
3494000,6823,4,1,1,yes,no,no,no,yes,1,no,furnished,19.0,21.7
2129000,2324,3,1,2,no,no,no,no,no,3,no,semi-furnished,8.0,0.3
1574000,700,2,3,2,yes,no,yes,no,no,1,no,unfurnished,0.0,5.5
2837000,4289,4,2,2,yes,no,no,no,no,1,no,unfurnished,17.0,15.4
2060000,2814,2,1,2,yes,no,no,no,no,2,no,unfurnished,2.0,7.1
4407000,4382,3,2,3,yes,no,no,no,yes,1,yes,furnished,12.0,2.6
4633000,5175,2,2,3,yes,yes,no,no,yes,1,yes,furnished,1.0,4.1
3475000,4503,2,3,3,yes,no,no,no,yes,0,no,furnished,35.0,9.1
4789000,8695,3,1,3,no,no,no,no,no,1,no,furnished,4.0,17.7
3539000,6219,2,1,3,yes,no,no,no,yes,1,yes,semi-furnished,3.0,0.3
5599000,6161,5,3,1,yes,yes,yes,no,yes,3,no,semi-furnished,2.0,0.6
3521000,6869,1,1,1,yes,no,no,no,no,1,no,furnished,35.0,3.1
2943000,2995,3,1,2,yes,yes,yes,no,yes,2,no,unfurnished,15.0,2.1
4905000,7786,2,4,3,yes,no,yes,no,yes,2,no,semi-furnished,16.0,2.5
3339000,5333,3,2,2,yes,yes,no,no,no,1,no,unfurnished,8.0,2.0
4748000,6975,5,1,2,yes,no,no,no,yes,1,no,semi-furnished,8.0,1.7
2487000,3142,2,1,1,yes,no,no,no,no,2,no,semi-furnished,1.0,1.1
2922000,2082,6,1,1,yes,no,no,no,yes,2,no,semi-furnished,10.0,21.7
3935000,7299,2,1,2,yes,yes,no,no,yes,0,no,semi-furnished,3.0,1.2
3731000,6328,4,3,1,yes,no,yes,no,no,1,no,semi-furnished,45.0,1.8
3395000,3515,3,2,2,yes,no,yes,no,no,1,yes,semi-furnished,19.0,2.3
2983000,3587,5,2,1,yes,no,no,no,no,0,no,unfurnished,6.0,21.6
4412000,7976,3,3,1,yes,yes,no,no,no,1,no,unfurnished,2.0,11.3
3567000,2883,3,2,2,yes,yes,no,no,no,2,yes,semi-furnished,18.0,12.5
5051000,9114,2,1,2,yes,no,,no,no,1,yes,furnished,,
2510000,3519,2,2,2,yes,no,no,no,no,2,no,unfurnished,3.0,14.5
5340000,6904,5,3,1,yes,yes,no,yes,no,2,yes,unfurnished,3.0,4.2
4164000,4777,3,3,3,yes,no,yes,no,no,1,no,semi-furnished,10.0,2.4
3112000,6827,3,1,2,no,no,no,no,yes,0,no,unfurnished,19.0,6.9
3683000,4303,4,2,2,yes,yes,yes,no,no,2,yes,furnished,5.0,13.8
3634000,5142,3,2,2,yes,no,no,yes,no,2,no,furnished,1.0,12.1
5091000,5590,6,3,1,no,no,no,no,no,2,no,furnished,7.0,17.7
3155000,3295,4,1,3,no,no,yes,no,yes,0,yes,furnished,17.0,21.1
4907000,7130,3,2,2,yes,no,yes,no,yes,0,yes,semi-furnished,3.0,2.2
4299000,4371,5,3,2,yes,no,no,no,yes,0,no,furnished,3.0,4.4
3081000,4997,1,2,1,yes,yes,no,no,no,1,no,unfurnished,35.0,0.3
3460000,3312,3,2,3,yes,yes,yes,yes,yes,2,no,semi-furnished,37.0,16.9
2219000,700,3,1,3,yes,yes,no,no,yes,0,no,semi-furnished,56.0,1.3
2888000,5080,2,1,1,no,no,no,no,yes,2,yes,furnished,20.0,15.8
5642000,10808,4,1,1,yes,no,no,no,yes,1,yes,semi-furnished,3.0,3.2
6088000,7226,5,4,3,yes,no,no,no,no,2,yes,furnished,3.0,3.7
3641000,5458,3,1,2,yes,yes,yes,no,no,3,no,unfurnished,5.0,0.3
3283000,4922,3,2,3,yes,no,no,yes,yes,0,no,unfurnished,5.0,3.2
3514000,5549,6,2,2,yes,no,no,no,no,3,no,semi-furnished,38.0,17.5
3815000,6704,3,1,2,yes,no,no,no,yes,0,no,furnished,19.0,0.3
2735000,2902,3,2,2,yes,no,no,no,yes,1,no,unfurnished,15.0,4.2
4515000,7952,3,2,1,yes,no,no,no,no,2,no,semi-furnished,2.0,0.3
4653000,7074,5,3,2,no,no,yes,no,no,3,no,furnished,29.0,3.7
4661000,7080,3,2,4,no,yes,no,no,no,1,yes,semi-furnished,21.0,1.5
3650000,6465,4,2,1,yes,no,no,no,no,1,no,unfurnished,2.0,2.3
3718000,5543,4,1,2,no,no,yes,no,no,2,no,semi-furnished,25.0,16.8
5671000,6980,3,4,2,yes,no,no,no,yes,2,no,unfurnished,4.0,4.6
4327000,6802,3,1,2,yes,yes,yes,no,yes,0,no,furnished,1.0,2.6
4359000,4721,4,3,3,yes,no,no,no,yes,2,no,furnished,13.0,7.1
3087000,4238,3,1,3,yes,yes,no,no,no,1,no,unfurnished,13.0,1.2
4586000,5724,4,4,1,yes,no,no,no,yes,1,no,furnished,1.0,2.4
5841000,8908,5,2,4,yes,no,no,no,yes,1,no,semi-furnished,5.0,6.3
3695000,2774,4,3,3,yes,no,no,yes,no,1,yes,furnished,59.0,2.2
2729000,2271,4,1,3,yes,yes,no,no,yes,3,no,semi-furnished,14.0,9.1
4560000,5862,4,2,2,yes,no,no,no,yes,1,no,semi-furnished,16.0,5.4
4189000,5612,4,2,3,yes,no,no,no,yes,3,no,unfurnished,3.0,11.8
3666000,5881,3,3,1,yes,yes,no,no,yes,0,no,unfurnished,1.0,23.7
3751000,6037,2,1,1,no,no,no,no,no,2,no,unfurnished,4.0,1.0
3944000,5009,3,4,3,yes,yes,no,no,no,2,no,unfurnished,3.0,3.3
5280000,8778,4,3,1,yes,no,no,no,yes,2,no,unfurnished,3.0,3.1
2669000,1978,3,1,1,yes,no,no,no,yes,2,yes,unfurnished,3.0,1.3
3102000,3677,4,3,3,yes,no,no,no,no,1,no,unfurnished,10.0,13.3
3867000,5273,3,2,3,yes,no,yes,no,no,2,no,semi-furnished,5.0,11.4
1982000,1885,4,2,1,yes,no,no,no,no,2,no,semi-furnished,21.0,5.3
3690000,5113,2,1,3,yes,no,no,yes,no,0,yes,unfurnished,2.0,6.2
5090000,9155,4,2,2,yes,yes,no,no,yes,2,no,furnished,7.0,0.5
2991000,5546,3,2,2,yes,no,no,no,no,1,no,unfurnished,0.0,6.5
4193000,6008,2,2,3,yes,no,no,no,no,1,no,semi-furnished,8.0,12.5
2460000,2728,3,2,2,yes,no,no,no,yes,2,no,semi-furnished,1.0,6.8
2105000,4144,4,2,1,yes,no,no,no,no,1,no,unfurnished,46.0,2.5
3041000,4675,3,2,1,yes,yes,no,no,yes,2,no,semi-furnished,19.0,8.8
3673000,4801,2,1,2,yes,no,no,no,yes,1,no,unfurnished,8.0,3.6
4818000,8320,6,3,2,no,no,yes,no,no,0,yes,unfurnished,1.0,6.3
3924000,6727,4,2,3,yes,no,yes,no,no,1,no,unfurnished,11.0,5.3
3134000,3055,6,1,3,yes,yes,yes,no,yes,0,no,furnished,17.0,3.8
3754000,6042,3,1,2,yes,no,no,no,yes,2,no,semi-furnished,3.0,10.2
4015000,6596,3,2,3,yes,yes,yes,no,no,1,no,semi-furnished,10.0,17.2
4742000,8008,5,3,1,no,no,no,yes,yes,1,no,unfurnished,20.0,0.3
5085000,8977,3,2,1,yes,no,no,no,no,0,no,furnished,18.0,21.7
2636000,3267,4,2,3,yes,no,no,no,no,1,no,furnished,19.0,5.7
3035000,3716,3,1,1,no,no,yes,yes,no,2,yes,furnished,25.0,9.7
2127000,2733,3,2,1,no,no,yes,no,no,0,no,semi-furnished,33.0,15.5
3764000,4985,2,4,2,yes,no,yes,no,no,2,yes,unfurnished,6.0,5.0
4688000,6526,2,3,2,yes,no,no,no,no,3,yes,furnished,10.0,14.4
4170000,7672,1,1,3,yes,no,no,no,yes,2,no,furnished,19.0,1.6
3422000,5333,1,2,1,yes,no,no,no,no,2,yes,unfurnished,14.0,1.4
3361000,4796,6,1,1,no,no,no,no,yes,0,yes,unfurnished,65.0,8.6
2688000,5834,2,2,1,yes,no,no,no,yes,1,no,unfurnished,0.0,16.3
4131000,3663,4,3,2,yes,yes,yes,no,yes,2,no,unfurnished,5.0,17.8
6917000,10097,4,3,2,yes,no,no,no,no,2,yes,furnished,4.0,8.3
2733000,1963,3,1,2,yes,no,no,no,yes,2,yes,semi-furnished,4.0,6.0
3999000,5906,2,3,3,yes,yes,no,no,no,2,yes,unfurnished,3.0,3.2
5710000,9952,4,2,3,yes,no,yes,no,no,1,no,unfurnished,15.0,31.3
4479000,5515,4,2,1,yes,no,no,no,yes,0,no,semi-furnished,1.0,3.1
3506000,5082,4,2,2,yes,no,yes,no,no,2,no,unfurnished,16.0,10.9
3526000,4714,4,2,2,no,yes,no,no,no,2,yes,unfurnished,14.0,6.1
3984000,5103,6,2,3,yes,no,no,no,no,1,no,semi-furnished,3.0,7.5
4874000,8520,3,2,4,yes,yes,no,no,yes,2,no,furnished,3.0,4.0
1358000,700,3,2,1,yes,yes,no,no,no,1,no,unfurnished,12.0,26.8
5292000,8874,4,1,2,yes,no,yes,no,no,1,no,unfurnished,17.0,6.8
2503000,2367,2,3,2,yes,yes,no,no,yes,2,no,unfurnished,25.0,22.2
3919000,4913,5,2,1,yes,no,yes,no,yes,2,yes,unfurnished,23.0,0.3
2757000,4556,2,1,1,yes,yes,no,no,no,1,no,semi-furnished,40.0,6.8
4391000,6795,3,3,2,yes,no,no,no,no,0,yes,furnished,10.0,10.1
3052000,1984,4,4,2,yes,no,no,no,yes,0,no,furnished,29.0,10.9
3778000,6517,3,4,1,yes,no,no,no,yes,2,no,unfurnished,20.0,18.8
4496000,9953,3,2,2,no,no,no,no,no,1,no,semi-furnished,27.0,0.3
2921000,2501,3,1,1,yes,no,no,no,yes,2,no,furnished,0.0,0.3
4250000,5917,5,2,2,no,no,yes,no,no,3,yes,unfurnished,41.0,5.1
2765000,4044,3,1,1,yes,no,no,no,yes,2,no,semi-furnished,8.0,0.3
4535000,6437,5,4,1,yes,no,no,no,no,1,yes,unfurnished,19.0,29.4
3353000,5542,2,1,2,yes,no,no,no,yes,2,no,semi-furnished,2.0,2.0
2684000,4089,4,1,1,yes,no,no,no,no,1,no,furnished,6.0,5.1
4494000,6573,4,2,2,yes,no,no,no,no,0,no,semi-furnished,4.0,0.5
